date,hour,total_accesses,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,areac,year,month,weekday,is_weekend,time_band
2016-07-21,1,699.0,565.0,16.0,11.0,2.0,105.0,0,2016,7,3,False,night
2016-07-21,2,356.0,264.0,8.0,22.0,3.0,59.0,0,2016,7,3,False,night
2016-07-21,3,182.0,113.0,18.0,6.0,3.0,42.0,0,2016,7,3,False,night
2016-07-21,4,292.0,196.0,93.0,2.0,1.0,0.0,0,2016,7,3,False,night
2016-07-21,5,536.0,324.0,124.0,5.0,13.0,70.0,0,2016,7,3,False,night
2016-07-21,6,1134.0,782.0,219.0,31.0,40.0,62.0,0,2016,7,3,False,morning_peak
2016-07-21,7,2079.0,1394.0,326.0,49.0,73.0,237.0,1,2016,7,3,False,morning_peak
2016-07-21,8,3054.0,2138.0,818.0,10.0,85.0,3.0,1,2016,7,3,False,morning_peak
2016-07-21,9,2060.0,1201.0,623.0,45.0,67.0,124.0,1,2016,7,3,False,morning_peak
2016-07-21,10,3180.0,2567.0,425.0,47.0,141.0,0.0,1,2016,7,3,False,midday
2016-07-21,11,2568.0,1786.0,347.0,68.0,34.0,333.0,1,2016,7,3,False,midday
2016-07-21,12,2267.0,1365.0,326.0,45.0,17.0,514.0,1,2016,7,3,False,midday
2016-07-21,13,2196.0,1472.0,251.0,40.0,21.0,412.0,1,2016,7,3,False,midday
2016-07-21,14,2814.0,1705.0,281.0,40.0,17.0,771.0,1,2016,7,3,False,midday
2016-07-21,15,2429.0,1639.0,289.0,8.0,20.0,473.0,1,2016,7,3,False,midday
2016-07-21,16,2447.0,1698.0,218.0,75.0,25.0,431.0,1,2016,7,3,False,evening_peak
2016-07-21,17,2536.0,1763.0,172.0,60.0,21.0,520.0,1,2016,7,3,False,evening_peak
2016-07-21,18,3376.0,2556.0,54.0,48.0,7.0,711.0,0,2016,7,3,False,evening_peak
2016-07-21,19,2432.0,1721.0,67.0,55.0,9.0,580.0,0,2016,7,3,False,evening_peak
2016-07-21,20,2205.0,1799.0,61.0,22.0,7.0,316.0,0,2016,7,3,False,evening
2016-07-21,21,2163.0,1900.0,31.0,20.0,3.0,209.0,0,2016,7,3,False,evening
2016-07-21,22,1559.0,1295.0,38.0,31.0,3.0,192.0,0,2016,7,3,False,evening
2016-07-21,23,1584.0,1404.0,26.0,0.0,4.0,150.0,0,2016,7,3,False,evening
2016-07-22,0,1238.0,1150.0,13.0,2.0,5.0,68.0,0,2016,7,4,False,night
2016-07-22,1,595.0,533.0,7.0,25.0,0.0,30.0,0,2016,7,4,False,night
2016-07-22,2,288.0,176.0,14.0,0.0,2.0,96.0,0,2016,7,4,False,night
2016-07-22,3,180.0,120.0,17.0,10.0,1.0,32.0,0,2016,7,4,False,night
2016-07-22,4,199.0,132.0,59.0,2.0,6.0,0.0,0,2016,7,4,False,night
2016-07-22,5,448.0,299.0,90.0,1.0,30.0,28.0,0,2016,7,4,False,night
2016-07-22,6,1095.0,689.0,199.0,29.0,37.0,141.0,0,2016,7,4,False,morning_peak
2016-07-22,7,2555.0,1689.0,671.0,63.0,52.0,80.0,1,2016,7,4,False,morning_peak
2016-07-22,8,2436.0,1829.0,325.0,37.0,20.0,225.0,1,2016,7,4,False,morning_peak
2016-07-22,9,3000.0,1593.0,458.0,49.0,38.0,862.0,1,2016,7,4,False,morning_peak
2016-07-22,10,3536.0,2035.0,544.0,10.0,73.0,874.0,1,2016,7,4,False,midday
2016-07-22,11,2873.0,1937.0,403.0,29.0,44.0,460.0,1,2016,7,4,False,midday
2016-07-22,12,2690.0,1420.0,175.0,59.0,34.0,1002.0,1,2016,7,4,False,midday
2016-07-22,13,1449.0,1131.0,216.0,66.0,28.0,8.0,1,2016,7,4,False,midday
2016-07-22,14,3037.0,1734.0,461.0,37.0,21.0,784.0,1,2016,7,4,False,midday
2016-07-22,15,1807.0,1243.0,233.0,29.0,8.0,294.0,1,2016,7,4,False,midday
2016-07-22,16,2457.0,2238.0,149.0,43.0,19.0,8.0,1,2016,7,4,False,evening_peak
2016-07-22,17,1883.0,1280.0,143.0,34.0,14.0,412.0,1,2016,7,4,False,evening_peak
2016-07-22,18,1812.0,1251.0,53.0,52.0,13.0,443.0,1,2016,7,4,False,evening_peak
2016-07-22,19,2466.0,1736.0,44.0,51.0,10.0,625.0,1,2016,7,4,False,evening_peak
2016-07-22,20,2489.0,2094.0,59.0,29.0,10.0,297.0,0,2016,7,4,False,evening
2016-07-22,21,2120.0,1557.0,35.0,39.0,8.0,481.0,0,2016,7,4,False,evening
2016-07-22,22,1488.0,1214.0,9.0,20.0,3.0,242.0,0,2016,7,4,False,evening
2016-07-22,23,1292.0,1177.0,22.0,17.0,2.0,74.0,0,2016,7,4,False,evening
2016-07-23,0,1029.0,650.0,12.0,25.0,0.0,342.0,0,2016,7,5,True,night
2016-07-23,1,697.0,603.0,11.0,0.0,4.0,79.0,0,2016,7,5,True,night
2016-07-23,2,535.0,498.0,9.0,3.0,3.0,22.0,0,2016,7,5,True,night
2016-07-23,3,267.0,247.0,11.0,8.0,1.0,0.0,0,2016,7,5,True,night
2016-07-23,4,308.0,199.0,39.0,7.0,2.0,61.0,0,2016,7,5,True,night
2016-07-23,5,364.0,166.0,77.0,12.0,15.0,94.0,0,2016,7,5,True,night
2016-07-23,6,757.0,376.0,126.0,29.0,16.0,210.0,0,2016,7,5,True,morning_peak
2016-07-23,7,1117.0,784.0,288.0,18.0,27.0,0.0,0,2016,7,5,True,morning_peak
2016-07-23,8,1488.0,1015.0,281.0,12.0,48.0,132.0,0,2016,7,5,True,morning_peak
2016-07-23,9,1509.0,1276.0,96.0,18.0,43.0,76.0,0,2016,7,5,True,morning_peak
2016-07-23,10,2015.0,1334.0,160.0,47.0,55.0,419.0,0,2016,7,5,True,midday
2016-07-23,11,2578.0,2412.0,123.0,5.0,28.0,10.0,0,2016,7,5,True,midday
2016-07-23,12,2072.0,1832.0,137.0,26.0,9.0,68.0,0,2016,7,5,True,midday
2016-07-23,13,1431.0,965.0,59.0,13.0,9.0,385.0,0,2016,7,5,True,midday
2016-07-23,14,2091.0,1609.0,96.0,26.0,10.0,350.0,0,2016,7,5,True,midday
2016-07-23,15,1603.0,1462.0,68.0,5.0,6.0,62.0,0,2016,7,5,True,midday
2016-07-23,16,1974.0,1707.0,43.0,26.0,9.0,189.0,0,2016,7,5,True,evening_peak
2016-07-23,17,1666.0,1338.0,55.0,15.0,8.0,250.0,0,2016,7,5,True,evening_peak
2016-07-23,18,3016.0,2589.0,19.0,30.0,11.0,367.0,0,2016,7,5,True,evening_peak
2016-07-23,19,2137.0,1748.0,27.0,28.0,11.0,323.0,0,2016,7,5,True,evening_peak
2016-07-23,20,1811.0,1059.0,27.0,18.0,11.0,696.0,0,2016,7,5,True,evening
2016-07-23,21,1462.0,1381.0,8.0,30.0,7.0,36.0,0,2016,7,5,True,evening
2016-07-23,22,1627.0,1370.0,18.0,14.0,2.0,223.0,0,2016,7,5,True,evening
2016-07-23,23,1048.0,833.0,20.0,39.0,1.0,155.0,0,2016,7,5,True,evening
2016-07-24,0,1183.0,1115.0,9.0,15.0,2.0,42.0,0,2016,7,6,True,night
2016-07-24,1,730.0,530.0,8.0,18.0,2.0,172.0,0,2016,7,6,True,night
2016-07-24,2,489.0,387.0,9.0,9.0,4.0,80.0,0,2016,7,6,True,night
2016-07-24,3,262.0,152.0,7.0,15.0,4.0,84.0,0,2016,7,6,True,night
2016-07-24,4,257.0,139.0,6.0,10.0,1.0,101.0,0,2016,7,6,True,night
2016-07-24,5,245.0,212.0,17.0,6.0,2.0,8.0,0,2016,7,6,True,night
2016-07-24,6,413.0,360.0,13.0,12.0,5.0,23.0,0,2016,7,6,True,morning_peak
2016-07-24,7,516.0,441.0,23.0,20.0,3.0,29.0,0,2016,7,6,True,morning_peak
2016-07-24,8,379.0,288.0,26.0,50.0,1.0,14.0,0,2016,7,6,True,morning_peak
2016-07-24,9,861.0,793.0,35.0,20.0,11.0,2.0,0,2016,7,6,True,morning_peak
2016-07-24,10,2151.0,1361.0,31.0,41.0,6.0,712.0,0,2016,7,6,True,midday
2016-07-24,11,1694.0,1548.0,44.0,39.0,9.0,54.0,0,2016,7,6,True,midday
2016-07-24,12,1576.0,1072.0,37.0,25.0,7.0,435.0,0,2016,7,6,True,midday
2016-07-24,13,1148.0,839.0,31.0,24.0,3.0,251.0,0,2016,7,6,True,midday
2016-07-24,14,1308.0,999.0,24.0,15.0,6.0,264.0,0,2016,7,6,True,midday
2016-07-24,15,2158.0,1757.0,24.0,27.0,12.0,338.0,0,2016,7,6,True,midday
2016-07-24,16,1764.0,1350.0,19.0,39.0,2.0,354.0,0,2016,7,6,True,evening_peak
2016-07-24,17,2124.0,1838.0,17.0,32.0,7.0,230.0,0,2016,7,6,True,evening_peak
2016-07-24,18,1829.0,1192.0,33.0,27.0,9.0,568.0,0,2016,7,6,True,evening_peak
2016-07-24,19,1431.0,991.0,28.0,56.0,4.0,352.0,0,2016,7,6,True,evening_peak
2016-07-24,20,1935.0,1819.0,16.0,40.0,3.0,57.0,0,2016,7,6,True,evening
2016-07-24,21,879.0,780.0,22.0,13.0,5.0,59.0,0,2016,7,6,True,evening
2016-07-24,22,1021.0,840.0,31.0,13.0,7.0,130.0,0,2016,7,6,True,evening
2016-07-24,23,1591.0,1187.0,9.0,1.0,2.0,392.0,0,2016,7,6,True,evening
2016-07-25,0,896.0,769.0,13.0,19.0,0.0,95.0,0,2016,7,0,False,night
2016-07-25,1,407.0,339.0,3.0,0.0,4.0,61.0,0,2016,7,0,False,night
2016-07-25,2,175.0,142.0,4.0,16.0,2.0,11.0,0,2016,7,0,False,night
2016-07-25,3,218.0,128.0,6.0,10.0,1.0,73.0,0,2016,7,0,False,night
2016-07-25,4,256.0,124.0,33.0,2.0,5.0,92.0,0,2016,7,0,False,night
2016-07-25,5,687.0,369.0,120.0,8.0,23.0,167.0,0,2016,7,0,False,night
2016-07-25,6,1504.0,967.0,344.0,28.0,29.0,136.0,0,2016,7,0,False,morning_peak
2016-07-25,7,1765.0,1432.0,223.0,3.0,38.0,69.0,1,2016,7,0,False,morning_peak
2016-07-25,8,2331.0,1858.0,330.0,6.0,40.0,97.0,1,2016,7,0,False,morning_peak
2016-07-25,9,3755.0,2253.0,428.0,39.0,77.0,958.0,1,2016,7,0,False,morning_peak
2016-07-25,10,2642.0,1916.0,414.0,17.0,85.0,210.0,1,2016,7,0,False,midday
2016-07-25,11,1798.0,1173.0,413.0,4.0,17.0,191.0,1,2016,7,0,False,midday
2016-07-25,12,2372.0,1859.0,84.0,38.0,27.0,364.0,1,2016,7,0,False,midday
2016-07-25,13,2084.0,1720.0,272.0,17.0,25.0,50.0,1,2016,7,0,False,midday
2016-07-25,14,1403.0,1069.0,230.0,22.0,25.0,57.0,1,2016,7,0,False,midday
2016-07-25,15,2090.0,1612.0,282.0,33.0,22.0,141.0,1,2016,7,0,False,midday
2016-07-25,16,1575.0,868.0,290.0,24.0,20.0,373.0,1,2016,7,0,False,evening_peak
2016-07-25,17,2475.0,1944.0,189.0,57.0,6.0,279.0,1,2016,7,0,False,evening_peak
2016-07-25,18,2797.0,2394.0,106.0,51.0,7.0,239.0,1,2016,7,0,False,evening_peak
2016-07-25,19,3218.0,2904.0,94.0,48.0,6.0,166.0,1,2016,7,0,False,evening_peak
2016-07-25,20,2396.0,1894.0,71.0,29.0,5.0,397.0,0,2016,7,0,False,evening
2016-07-25,21,1217.0,1114.0,15.0,34.0,9.0,45.0,0,2016,7,0,False,evening
2016-07-25,22,1031.0,993.0,22.0,4.0,7.0,5.0,0,2016,7,0,False,evening
2016-07-25,23,1422.0,1366.0,14.0,21.0,0.0,21.0,0,2016,7,0,False,evening
2016-07-26,0,880.0,714.0,18.0,8.0,2.0,138.0,0,2016,7,1,False,night
2016-07-26,1,510.0,357.0,18.0,5.0,0.0,130.0,0,2016,7,1,False,night
2016-07-26,2,196.0,103.0,18.0,9.0,2.0,64.0,0,2016,7,1,False,night
2016-07-26,3,168.0,90.0,10.0,10.0,2.0,56.0,0,2016,7,1,False,night
2016-07-26,4,197.0,131.0,32.0,0.0,6.0,28.0,0,2016,7,1,False,night
2016-07-26,5,514.0,377.0,102.0,0.0,32.0,3.0,0,2016,7,1,False,night
2016-07-26,6,1338.0,947.0,277.0,15.0,73.0,26.0,0,2016,7,1,False,morning_peak
2016-07-26,7,2916.0,2287.0,388.0,35.0,54.0,152.0,1,2016,7,1,False,morning_peak
2016-07-26,8,2984.0,2095.0,488.0,4.0,46.0,351.0,1,2016,7,1,False,morning_peak
2016-07-26,9,2967.0,2138.0,339.0,34.0,89.0,367.0,1,2016,7,1,False,morning_peak
2016-07-26,10,1807.0,1091.0,513.0,9.0,47.0,147.0,1,2016,7,1,False,midday
2016-07-26,11,3019.0,2346.0,483.0,40.0,39.0,111.0,1,2016,7,1,False,midday
2016-07-26,12,2273.0,1750.0,368.0,42.0,38.0,75.0,1,2016,7,1,False,midday
2016-07-26,13,2386.0,1162.0,406.0,53.0,29.0,736.0,1,2016,7,1,False,midday
2016-07-26,14,3383.0,2326.0,309.0,25.0,7.0,716.0,1,2016,7,1,False,midday
2016-07-26,15,1899.0,1555.0,238.0,34.0,15.0,57.0,1,2016,7,1,False,midday
2016-07-26,16,2039.0,1795.0,110.0,53.0,15.0,66.0,1,2016,7,1,False,evening_peak
2016-07-26,17,2375.0,1432.0,133.0,33.0,18.0,759.0,1,2016,7,1,False,evening_peak
2016-07-26,18,2544.0,1904.0,97.0,41.0,9.0,493.0,1,2016,7,1,False,evening_peak
2016-07-26,19,3304.0,2515.0,81.0,34.0,6.0,668.0,1,2016,7,1,False,evening_peak
2016-07-26,20,2962.0,2058.0,45.0,12.0,6.0,841.0,0,2016,7,1,False,evening
2016-07-26,21,1409.0,1241.0,50.0,24.0,5.0,89.0,0,2016,7,1,False,evening
2016-07-26,22,1235.0,861.0,36.0,18.0,6.0,314.0,0,2016,7,1,False,evening
2016-07-26,23,1682.0,1270.0,14.0,11.0,2.0,385.0,0,2016,7,1,False,evening
2016-07-27,0,1371.0,1068.0,10.0,7.0,3.0,283.0,0,2016,7,2,False,night
2016-07-27,1,538.0,365.0,19.0,7.0,2.0,145.0,0,2016,7,2,False,night
2016-07-27,2,289.0,257.0,15.0,7.0,3.0,7.0,0,2016,7,2,False,night
2016-07-27,3,214.0,153.0,20.0,8.0,2.0,31.0,0,2016,7,2,False,night
2016-07-27,4,166.0,101.0,33.0,7.0,2.0,23.0,0,2016,7,2,False,night
2016-07-27,5,404.0,278.0,65.0,0.0,15.0,46.0,0,2016,7,2,False,night
2016-07-27,6,1031.0,670.0,261.0,25.0,33.0,42.0,0,2016,7,2,False,morning_peak
2016-07-27,7,2315.0,1125.0,557.0,2.0,61.0,570.0,1,2016,7,2,False,morning_peak
2016-07-27,8,2819.0,2278.0,398.0,14.0,62.0,67.0,1,2016,7,2,False,morning_peak
2016-07-27,9,5288.0,2759.0,472.0,3.0,73.0,1981.0,1,2016,7,2,False,morning_peak
2016-07-27,10,2790.0,1620.0,393.0,5.0,43.0,729.0,1,2016,7,2,False,midday
2016-07-27,11,2565.0,1222.0,430.0,51.0,52.0,810.0,1,2016,7,2,False,midday
2016-07-27,12,2841.0,2347.0,189.0,42.0,28.0,235.0,1,2016,7,2,False,midday
2016-07-27,13,1600.0,784.0,166.0,17.0,21.0,612.0,1,2016,7,2,False,midday
2016-07-27,14,1697.0,1494.0,167.0,8.0,15.0,13.0,1,2016,7,2,False,midday
2016-07-27,15,2143.0,1311.0,214.0,36.0,8.0,574.0,1,2016,7,2,False,midday
2016-07-27,16,2553.0,1602.0,217.0,35.0,19.0,680.0,1,2016,7,2,False,evening_peak
2016-07-27,17,1931.0,1111.0,135.0,53.0,9.0,623.0,1,2016,7,2,False,evening_peak
2016-07-27,18,2076.0,1338.0,75.0,10.0,5.0,648.0,1,2016,7,2,False,evening_peak
2016-07-27,19,3355.0,2732.0,51.0,6.0,1.0,565.0,1,2016,7,2,False,evening_peak
2016-07-27,20,1985.0,1815.0,34.0,26.0,1.0,109.0,0,2016,7,2,False,evening
2016-07-27,21,1840.0,1142.0,21.0,1.0,8.0,668.0,0,2016,7,2,False,evening
2016-07-27,22,1774.0,1222.0,23.0,21.0,17.0,491.0,0,2016,7,2,False,evening
2016-07-27,23,2405.0,854.0,29.0,7.0,6.0,1509.0,0,2016,7,2,False,evening
2016-07-28,0,1497.0,901.0,17.0,0.0,3.0,576.0,0,2016,7,3,False,night
2016-07-28,1,500.0,399.0,17.0,14.0,1.0,69.0,0,2016,7,3,False,night
2016-07-28,2,189.0,151.0,12.0,0.0,0.0,26.0,0,2016,7,3,False,night
2016-07-28,3,174.0,133.0,13.0,10.0,1.0,17.0,0,2016,7,3,False,night
2016-07-28,4,160.0,132.0,21.0,6.0,0.0,1.0,0,2016,7,3,False,night
2016-07-28,5,733.0,320.0,35.0,10.0,16.0,352.0,0,2016,7,3,False,night
2016-07-28,6,956.0,593.0,269.0,0.0,28.0,66.0,0,2016,7,3,False,morning_peak
2016-07-28,7,2222.0,1562.0,443.0,36.0,46.0,135.0,1,2016,7,3,False,morning_peak
2016-07-28,8,4433.0,1042.0,295.0,35.0,12.0,3049.0,1,2016,7,3,False,morning_peak
2016-07-28,9,4407.0,2365.0,298.0,56.0,27.0,1661.0,1,2016,7,3,False,morning_peak
2016-07-28,10,2025.0,1402.0,295.0,25.0,37.0,266.0,1,2016,7,3,False,midday
2016-07-28,11,1765.0,895.0,541.0,28.0,37.0,264.0,1,2016,7,3,False,midday
2016-07-28,12,1254.0,890.0,237.0,8.0,16.0,103.0,1,2016,7,3,False,midday
2016-07-28,13,1643.0,1246.0,272.0,8.0,14.0,103.0,1,2016,7,3,False,midday
2016-07-28,14,1663.0,1178.0,257.0,7.0,20.0,201.0,1,2016,7,3,False,midday
2016-07-28,15,1883.0,1321.0,324.0,25.0,12.0,201.0,1,2016,7,3,False,midday
2016-07-28,16,1704.0,1265.0,223.0,18.0,21.0,177.0,1,2016,7,3,False,evening_peak
2016-07-28,17,2597.0,1443.0,90.0,36.0,5.0,1023.0,1,2016,7,3,False,evening_peak
2016-07-28,18,1709.0,1504.0,68.0,25.0,12.0,100.0,0,2016,7,3,False,evening_peak
2016-07-28,19,3706.0,1966.0,77.0,14.0,4.0,1645.0,0,2016,7,3,False,evening_peak
2016-07-28,20,1062.0,807.0,34.0,21.0,2.0,198.0,0,2016,7,3,False,evening
2016-07-28,21,1376.0,1265.0,39.0,10.0,1.0,61.0,0,2016,7,3,False,evening
2016-07-28,22,497.0,387.0,34.0,7.0,3.0,66.0,0,2016,7,3,False,evening
2016-07-28,23,2116.0,840.0,23.0,8.0,2.0,1243.0,0,2016,7,3,False,evening
2016-07-29,0,554.0,531.0,6.0,15.0,2.0,0.0,0,2016,7,4,False,night
2016-07-29,1,357.0,320.0,6.0,17.0,0.0,14.0,0,2016,7,4,False,night
2016-07-29,2,460.0,161.0,5.0,1.0,1.0,292.0,0,2016,7,4,False,night
2016-07-29,3,211.0,181.0,10.0,8.0,2.0,10.0,0,2016,7,4,False,night
2016-07-29,4,331.0,137.0,32.0,3.0,2.0,157.0,0,2016,7,4,False,night
2016-07-29,5,769.0,174.0,92.0,8.0,15.0,480.0,0,2016,7,4,False,night
2016-07-29,6,815.0,484.0,277.0,14.0,37.0,3.0,0,2016,7,4,False,morning_peak
2016-07-29,7,2635.0,1005.0,716.0,20.0,30.0,864.0,1,2016,7,4,False,morning_peak
2016-07-29,8,4281.0,867.0,455.0,41.0,29.0,2889.0,1,2016,7,4,False,morning_peak
2016-07-29,9,3351.0,1254.0,342.0,34.0,42.0,1679.0,1,2016,7,4,False,morning_peak
2016-07-29,10,2991.0,2324.0,499.0,13.0,28.0,127.0,1,2016,7,4,False,midday
2016-07-29,11,2653.0,1497.0,377.0,29.0,73.0,677.0,1,2016,7,4,False,midday
2016-07-29,12,1663.0,1144.0,263.0,16.0,29.0,211.0,1,2016,7,4,False,midday
2016-07-29,13,1709.0,1395.0,279.0,25.0,10.0,0.0,1,2016,7,4,False,midday
2016-07-29,14,2496.0,1572.0,219.0,16.0,28.0,661.0,1,2016,7,4,False,midday
2016-07-29,15,1596.0,1197.0,132.0,43.0,19.0,205.0,1,2016,7,4,False,midday
2016-07-29,16,1629.0,1400.0,185.0,33.0,11.0,0.0,1,2016,7,4,False,evening_peak
2016-07-29,17,1547.0,1239.0,93.0,33.0,6.0,176.0,1,2016,7,4,False,evening_peak
2016-07-29,18,1458.0,1255.0,77.0,23.0,13.0,90.0,1,2016,7,4,False,evening_peak
2016-07-29,19,1460.0,1168.0,61.0,34.0,8.0,189.0,1,2016,7,4,False,evening_peak
2016-07-29,20,875.0,786.0,37.0,35.0,12.0,5.0,0,2016,7,4,False,evening
2016-07-29,21,719.0,620.0,27.0,9.0,1.0,62.0,0,2016,7,4,False,evening
2016-07-29,22,2186.0,1229.0,29.0,25.0,2.0,901.0,0,2016,7,4,False,evening
2016-07-29,23,1245.0,885.0,19.0,4.0,2.0,335.0,0,2016,7,4,False,evening
2016-07-30,0,1338.0,916.0,12.0,14.0,3.0,393.0,0,2016,7,5,True,night
2016-07-30,1,482.0,430.0,9.0,2.0,5.0,36.0,0,2016,7,5,True,night
2016-07-30,2,408.0,263.0,11.0,0.0,3.0,131.0,0,2016,7,5,True,night
2016-07-30,3,231.0,178.0,4.0,2.0,1.0,46.0,0,2016,7,5,True,night
2016-07-30,4,304.0,173.0,17.0,6.0,3.0,105.0,0,2016,7,5,True,night
2016-07-30,5,260.0,165.0,55.0,8.0,6.0,26.0,0,2016,7,5,True,night
2016-07-30,6,631.0,282.0,86.0,19.0,18.0,226.0,0,2016,7,5,True,morning_peak
2016-07-30,7,773.0,464.0,237.0,11.0,35.0,26.0,0,2016,7,5,True,morning_peak
2016-07-30,8,1516.0,1203.0,188.0,32.0,36.0,57.0,0,2016,7,5,True,morning_peak
2016-07-30,9,1789.0,997.0,88.0,32.0,16.0,656.0,0,2016,7,5,True,morning_peak
2016-07-30,10,2596.0,1672.0,148.0,10.0,21.0,745.0,0,2016,7,5,True,midday
2016-07-30,11,2651.0,1875.0,52.0,6.0,15.0,703.0,0,2016,7,5,True,midday
2016-07-30,12,2301.0,1008.0,55.0,19.0,8.0,1211.0,0,2016,7,5,True,midday
2016-07-30,13,2165.0,1082.0,57.0,32.0,10.0,984.0,0,2016,7,5,True,midday
2016-07-30,14,1382.0,1132.0,51.0,21.0,10.0,168.0,0,2016,7,5,True,midday
2016-07-30,15,1428.0,1337.0,36.0,44.0,8.0,3.0,0,2016,7,5,True,midday
2016-07-30,16,1471.0,1347.0,26.0,7.0,2.0,89.0,0,2016,7,5,True,evening_peak
2016-07-30,17,1571.0,1480.0,35.0,0.0,7.0,49.0,0,2016,7,5,True,evening_peak
2016-07-30,18,1548.0,1383.0,35.0,22.0,3.0,105.0,0,2016,7,5,True,evening_peak
2016-07-30,19,1306.0,1171.0,66.0,17.0,4.0,48.0,0,2016,7,5,True,evening_peak
2016-07-30,20,969.0,803.0,24.0,24.0,3.0,115.0,0,2016,7,5,True,evening
2016-07-30,21,1352.0,838.0,27.0,4.0,5.0,478.0,0,2016,7,5,True,evening
2016-07-30,22,1266.0,726.0,8.0,11.0,2.0,519.0,0,2016,7,5,True,evening
2016-07-30,23,866.0,786.0,11.0,14.0,7.0,48.0,0,2016,7,5,True,evening
2016-07-31,0,956.0,585.0,44.0,22.0,1.0,304.0,0,2016,7,6,True,night
2016-07-31,1,585.0,349.0,4.0,9.0,3.0,220.0,0,2016,7,6,True,night
2016-07-31,2,445.0,286.0,18.0,7.0,4.0,130.0,0,2016,7,6,True,night
2016-07-31,3,420.0,190.0,6.0,5.0,3.0,216.0,0,2016,7,6,True,night
2016-07-31,4,248.0,124.0,6.0,6.0,5.0,107.0,0,2016,7,6,True,night
2016-07-31,5,324.0,173.0,11.0,5.0,1.0,134.0,0,2016,7,6,True,night
2016-07-31,6,285.0,232.0,22.0,6.0,6.0,19.0,0,2016,7,6,True,morning_peak
2016-07-31,7,459.0,395.0,33.0,6.0,5.0,20.0,0,2016,7,6,True,morning_peak
2016-07-31,8,510.0,459.0,29.0,16.0,5.0,1.0,0,2016,7,6,True,morning_peak
2016-07-31,9,603.0,510.0,10.0,13.0,1.0,69.0,0,2016,7,6,True,morning_peak
2016-07-31,10,1579.0,940.0,30.0,49.0,14.0,546.0,0,2016,7,6,True,midday
2016-07-31,11,1611.0,1011.0,32.0,17.0,6.0,545.0,0,2016,7,6,True,midday
2016-07-31,12,1782.0,1033.0,45.0,14.0,2.0,688.0,0,2016,7,6,True,midday
2016-07-31,13,1852.0,890.0,14.0,20.0,6.0,922.0,0,2016,7,6,True,midday
2016-07-31,14,1501.0,971.0,35.0,26.0,7.0,462.0,0,2016,7,6,True,midday
2016-07-31,15,1408.0,714.0,18.0,18.0,1.0,657.0,0,2016,7,6,True,midday
2016-07-31,16,2043.0,1272.0,14.0,27.0,1.0,729.0,0,2016,7,6,True,evening_peak
2016-07-31,17,1955.0,1909.0,12.0,32.0,1.0,1.0,0,2016,7,6,True,evening_peak
2016-07-31,18,1956.0,1226.0,42.0,19.0,3.0,666.0,0,2016,7,6,True,evening_peak
2016-07-31,19,1221.0,1055.0,21.0,14.0,4.0,127.0,0,2016,7,6,True,evening_peak
2016-07-31,20,1557.0,863.0,40.0,2.0,1.0,651.0,0,2016,7,6,True,evening
2016-07-31,21,1132.0,959.0,19.0,12.0,0.0,142.0,0,2016,7,6,True,evening
2016-07-31,22,1182.0,1076.0,6.0,0.0,1.0,99.0,0,2016,7,6,True,evening
2016-07-31,23,668.0,635.0,10.0,19.0,4.0,0.0,0,2016,7,6,True,evening
2016-08-01,0,450.0,416.0,9.0,15.0,0.0,10.0,0,2016,8,0,False,night
2016-08-01,1,334.0,226.0,5.0,0.0,5.0,98.0,0,2016,8,0,False,night
2016-08-01,2,244.0,98.0,5.0,0.0,2.0,139.0,0,2016,8,0,False,night
2016-08-01,3,164.0,71.0,10.0,6.0,1.0,76.0,0,2016,8,0,False,night
2016-08-01,4,152.0,101.0,25.0,8.0,5.0,13.0,0,2016,8,0,False,night
2016-08-01,5,506.0,216.0,53.0,17.0,17.0,203.0,0,2016,8,0,False,night
2016-08-01,6,1101.0,661.0,302.0,19.0,29.0,90.0,0,2016,8,0,False,morning_peak
2016-08-01,7,1997.0,1102.0,299.0,4.0,25.0,567.0,1,2016,8,0,False,morning_peak
2016-08-01,8,1881.0,658.0,280.0,42.0,55.0,846.0,1,2016,8,0,False,morning_peak
2016-08-01,9,2575.0,1132.0,445.0,6.0,38.0,954.0,1,2016,8,0,False,morning_peak
2016-08-01,10,1418.0,796.0,452.0,23.0,41.0,106.0,1,2016,8,0,False,midday
2016-08-01,11,1511.0,984.0,192.0,30.0,30.0,275.0,1,2016,8,0,False,midday
2016-08-01,12,1783.0,1286.0,221.0,15.0,14.0,247.0,1,2016,8,0,False,midday
2016-08-01,13,1536.0,887.0,378.0,50.0,7.0,214.0,1,2016,8,0,False,midday
2016-08-01,14,1531.0,993.0,107.0,20.0,10.0,401.0,1,2016,8,0,False,midday
2016-08-01,15,1809.0,1383.0,245.0,13.0,11.0,157.0,1,2016,8,0,False,midday
2016-08-01,16,1911.0,1274.0,191.0,18.0,8.0,420.0,1,2016,8,0,False,evening_peak
2016-08-01,17,1008.0,701.0,70.0,34.0,9.0,194.0,1,2016,8,0,False,evening_peak
2016-08-01,18,1693.0,1129.0,50.0,31.0,7.0,476.0,1,2016,8,0,False,evening_peak
2016-08-01,19,1693.0,1584.0,74.0,20.0,3.0,12.0,1,2016,8,0,False,evening_peak
2016-08-01,20,936.0,759.0,45.0,16.0,12.0,104.0,0,2016,8,0,False,evening
